order_number,order_date,product_code,product_line,quantity_ordered,price_each,sales,country,year,month,quarter,continent,region,customer_id,product_id,customer_name,customer_city,customer_country
10114,2003-04-01,S18_2432,Trucks and Buses,45,68.67,3090.15,France,2003,4,2,Europe,Europe,50,30,Julie Sims,Carlisle,United Kingdom
10126,2003-05-28,S18_2432,Trucks and Buses,43,65.02,2795.86,Spain,2003,5,2,Europe,Europe,54,30,Jaydee Van Gasteren,Achttienhoven,Netherlands
10140,2003-07-24,S18_2432,Trucks and Buses,46,61.99,2851.54,United States,2003,7,3,North America,Americas,69,30,Elijah Williams,Upper Hutt,New Zealand
10151,2003-09-21,S18_2432,Trucks and Buses,39,69.28,2701.92,Finland,2003,9,3,Europe,Europe,96,30,Mileah Folkestad,Sysle,Norway
10165,2003-10-22,S18_2432,Trucks and Buses,31,71.1,2204.1,Singapore,2003,10,4,Asia,Asia,95,30,Meral Sandalcı,Malatya,Turkey
10175,2003-11-06,S18_2432,Trucks and Buses,41,69.28,2840.48,United Kingdom,2003,11,4,Europe,Europe,70,30,Roksolana Soyka,Kalinivka,Ukraine
10184,2003-11-14,S18_2432,Trucks and Buses,44,60.16,2647.04,Spain,2003,11,4,Europe,Europe,78,30,Patrick Murray,Wollongong,Australia
10194,2003-11-25,S18_2432,Trucks and Buses,45,70.49,3172.05,France,2003,11,4,Europe,Europe,29,30,Eeli Keto,Posio,Finland
10207,2003-12-09,S18_2432,Trucks and Buses,37,69.89,2585.93,United States,2003,12,4,North America,Americas,63,30,Vetle Nazari,Sneltvedt,Norway
10217,2004-02-04,S18_2432,Trucks and Buses,35,61.38,2148.3,Singapore,2004,2,1,Asia,Asia,29,30,Eeli Keto,Posio,Finland
10229,2004-03-11,S18_2432,Trucks and Buses,28,59.55,1667.4,United States,2004,3,1,North America,Americas,35,30,Madison Diaz,Sunshine Coast,Australia
10246,2004-05-05,S18_2432,Trucks and Buses,30,61.99,1859.7,Spain,2004,5,2,Europe,Europe,56,30,Prisca Leroy,Wachseldorn,Switzerland
10259,2004-06-15,S18_2432,Trucks and Buses,30,49.22,1476.6,Singapore,2004,6,2,Asia,Asia,63,30,Vetle Nazari,Sneltvedt,Norway
10271,2004-07-20,S18_2432,Trucks and Buses,25,69.28,1732.0,United States,2004,7,3,North America,Americas,4,30,Christian Mccoy,Ballybofey-Stranorlar,Ireland
10281,2004-08-19,S18_2432,Trucks and Buses,29,57.73,1674.17,United States,2004,8,3,North America,Americas,50,30,Julie Sims,Carlisle,United Kingdom
10291,2004-09-08,S18_2432,Trucks and Buses,26,57.73,1500.98,Sweden,2004,9,3,Europe,Europe,44,30,Carl Tucker,Cupertino,United States
10305,2004-10-13,S18_2432,Trucks and Buses,41,53.48,2192.68,United States,2004,10,4,North America,Americas,86,30,Clyde Terry,Laytown-Bettystown-Mornington,Ireland
10313,2004-10-22,S18_2432,Trucks and Buses,34,52.87,1797.58,Canada,2004,10,4,North America,Americas,87,30,Nihal Kumar,Kakinada,India
10322,2004-11-04,S18_2432,Trucks and Buses,35,61.21,2142.35,United States,2004,11,4,North America,Americas,52,30,Enrique Velasco,San Sebastián de Los Reyes,Spain
10334,2004-11-19,S18_2432,Trucks and Buses,34,61.38,2086.92,Sweden,2004,11,4,Europe,Europe,93,30,Charlotte White,Waterloo,Canada
10347,2004-11-29,S18_2432,Trucks and Buses,50,100.0,6834.5,Australia,2004,11,4,Oceania,Oceania,22,30,Diana Ray,Kinsale,Ireland
10357,2004-12-10,S18_2432,Trucks and Buses,41,61.99,2541.59,United States,2004,12,4,North America,Americas,60,30,Eugenia Tafoya,Nuevo Tantoán,Mexico
10370,2005-01-20,S18_2432,Trucks and Buses,22,96.86,2130.92,Australia,2005,1,1,Oceania,Oceania,17,30,Rocío Villa,San Marcos (Mpio. Tonila),Mexico
10381,2005-02-17,S18_2432,Trucks and Buses,35,48.62,1701.7,United States,2005,2,1,North America,Americas,80,30,Dulce Ureña,Cozumel,Mexico
10391,2005-03-09,S18_2432,Trucks and Buses,44,38.5,1694.0,Australia,2005,3,1,Oceania,Oceania,69,30,Elijah Williams,Upper Hutt,New Zealand
10412,2005-05-03,S18_2432,Trucks and Buses,47,61.99,2913.53,Spain,2005,5,2,Europe,Europe,4,30,Christian Mccoy,Ballybofey-Stranorlar,Ireland
10425,2005-05-31,S18_2432,Trucks and Buses,19,49.22,935.18,France,2005,5,2,Europe,Europe,51,30,Velibor Vrhovac,Paraćin,Serbia
10106,2003-02-17,S18_2581,Planes,34,90.39,3073.26,Italy,2003,2,1,Europe,Europe,76,31,José Manuél Palomo,Cuyutlán,Mexico
10120,2003-04-29,S18_2581,Planes,29,71.81,2082.49,Australia,2003,4,2,Oceania,Oceania,73,31,Pavlina Dacenko,Popasna,Ukraine
10133,2003-06-27,S18_2581,Planes,49,69.27,3394.23,Spain,2003,6,2,Europe,Europe,85,31,Ildiko Hagel,Hirschhorn (Neckar),Germany
10145,2003-08-25,S18_2581,Planes,30,85.32,2559.6,United States,2003,8,3,North America,Americas,4,31,Christian Mccoy,Ballybofey-Stranorlar,Ireland
10168,2003-10-28,S18_2581,Planes,21,70.96,1490.16,United States,2003,10,4,North America,Americas,11,31,Lejla Arnaud,Villars-sur-Glâne,Switzerland
10210,2004-01-12,S18_2581,Planes,50,76.88,3844.0,Japan,2004,1,1,Asia,Asia,83,31,Randall Berry,Australian Capital Territory,Australia
10223,2004-02-20,S18_2581,Planes,47,100.0,4724.91,Australia,2004,2,1,Oceania,Oceania,55,31,Ralph Meyer,Columbia,United States
10235,2004-04-02,S18_2581,Planes,24,76.03,1824.72,Canada,2004,4,2,North America,Americas,18,31,Roope Niemela,Ylitornio,Finland
10250,2004-05-11,S18_2581,Planes,27,98.84,2668.68,United States,2004,5,2,North America,Americas,60,31,Eugenia Tafoya,Nuevo Tantoán,Mexico
10263,2004-06-28,S18_2581,Planes,33,86.17,2843.61,United States,2004,6,2,North America,Americas,24,31,Kamila Hadland,Åkrene,Norway
10275,2004-07-23,S18_2581,Planes,35,90.39,3163.65,France,2004,7,3,Europe,Europe,7,31,اميرمحمد صدر,نجف‌آباد,Iran
10284,2004-08-21,S18_2581,Planes,31,71.81,2226.11,Norway,2004,8,3,Europe,Europe,34,31,Cathriona Campbell,Birr,Ireland
10297,2004-09-16,S18_2581,Planes,25,82.79,2069.75,Ireland,2004,9,3,Europe,Europe,49,31,Emily Poulsen,Stoevring,Denmark
10308,2004-10-15,S18_2581,Planes,27,82.79,2235.33,United States,2004,10,4,North America,Americas,42,31,Flavio Zúñiga,Villa Juárez (La Trozada),Mexico
10318,2004-11-02,S18_2581,Planes,31,100.0,3116.43,United States,2004,11,4,North America,Americas,28,31,Alexis Chan,Cartwright,Canada
10327,2004-11-10,S18_2581,Planes,45,100.0,4781.7,Denmark,2004,11,4,Europe,Europe,59,31,Necati Karaduman,Trabzon,Turkey
10339,2004-11-23,S18_2581,Planes,27,100.0,2810.7,Japan,2004,11,4,Asia,Asia,42,31,Flavio Zúñiga,Villa Juárez (La Trozada),Mexico
10353,2004-12-04,S18_2581,Planes,27,100.0,3515.67,United States,2004,12,4,North America,Americas,44,31,Carl Tucker,Cupertino,United States
10374,2005-02-02,S18_2581,Planes,42,69.27,2909.34,Australia,2005,2,1,Oceania,Oceania,98,31,Evdokija Šakić,Ljubovija,Serbia
10386,2005-03-01,S18_2581,Planes,21,74.77,1570.17,Spain,2005,3,1,Europe,Europe,49,31,Emily Poulsen,Stoevring,Denmark
10398,2005-03-30,S18_2581,Planes,34,76.88,2613.92,France,2005,3,1,Europe,Europe,36,31,Evangelino Lopes,Barbacena,Brazil
10401,2005-04-03,S18_2581,Planes,42,76.03,3193.26,United States,2005,4,2,North America,Americas,97,31,Paola Gauthier,Varen,Switzerland
10416,2005-05-10,S18_2581,Planes,15,98.84,1482.6,Italy,2005,5,2,Europe,Europe,54,31,Jaydee Van Gasteren,Achttienhoven,Netherlands
10107,2003-02-24,S18_2625,Motorcycles,29,70.87,2055.23,United States,2003,2,1,North America,Americas,33,32,Kasper Salonen,Mynämäki,Finland
10120,2003-04-29,S18_2625,Motorcycles,46,58.15,2674.9,Australia,2003,4,2,Oceania,Oceania,11,32,Lejla Arnaud,Villars-sur-Glâne,Switzerland
10134,2003-07-01,S18_2625,Motorcycles,30,61.78,1853.4,France,2003,7,3,Europe,Europe,61,32,Sheryl Fuller,Shannon,Ireland
10145,2003-08-25,S18_2625,Motorcycles,30,49.67,1490.1,United States,2003,8,3,North America,Americas,3,32,María José Cedillo,Guadalupe Distrito Bravos,Mexico
10159,2003-10-10,S18_2625,Motorcycles,42,51.48,2162.16,United States,2003,10,4,North America,Americas,96,32,Mileah Folkestad,Sysle,Norway
10168,2003-10-28,S18_2625,Motorcycles,46,61.18,2814.28,United States,2003,10,4,North America,Americas,70,32,Roksolana Soyka,Kalinivka,Ukraine
10180,2003-11-11,S18_2625,Motorcycles,25,64.2,1605.0,France,2003,11,4,Europe,Europe,7,32,اميرمحمد صدر,نجف‌آباد,Iran
10188,2003-11-18,S18_2625,Motorcycles,32,65.42,2093.44,Norway,2003,11,4,Europe,Europe,45,32,Charlie Park,Tecumseh,Canada
10201,2003-12-01,S18_2625,Motorcycles,30,64.81,1944.3,United States,2003,12,4,North America,Americas,29,32,Eeli Keto,Posio,Finland
10210,2004-01-12,S18_2625,Motorcycles,40,49.67,1986.8,Japan,2004,1,1,Asia,Asia,84,32,Lenice Cardoso,Patos,Brazil
10223,2004-02-20,S18_2625,Motorcycles,28,60.57,1695.96,Australia,2004,2,1,Oceania,Oceania,9,32,Charles Ennis,Minto,Canada
10236,2004-04-03,S18_2625,Motorcycles,23,55.72,1281.56,United States,2004,4,2,North America,Americas,100,32,Bertram Thomsen,V.Skerninge,Denmark
10251,2004-05-18,S18_2625,Motorcycles,29,61.18,1774.22,United States,2004,5,2,North America,Americas,84,32,Lenice Cardoso,Patos,Brazil
10263,2004-06-28,S18_2625,Motorcycles,34,58.75,1997.5,United States,2004,6,2,North America,Americas,6,32,Corina Brunet,S-Chanf,Switzerland
10275,2004-07-23,S18_2625,Motorcycles,37,63.6,2353.2,France,2004,7,3,Europe,Europe,97,32,Paola Gauthier,Varen,Switzerland
10285,2004-08-27,S18_2625,Motorcycles,20,49.06,981.2,United States,2004,8,3,North America,Americas,4,32,Christian Mccoy,Ballybofey-Stranorlar,Ireland
10298,2004-09-27,S18_2625,Motorcycles,32,48.46,1550.72,France,2004,9,3,Europe,Europe,32,32,Dalia Benavídez,Monte Escobedo,Mexico
10308,2004-10-15,S18_2625,Motorcycles,34,52.09,1771.06,United States,2004,10,4,North America,Americas,26,32,Jeff Holt,Salford,United Kingdom
10318,2004-11-02,S18_2625,Motorcycles,42,52.7,2213.4,United States,2004,11,4,North America,Americas,3,32,María José Cedillo,Guadalupe Distrito Bravos,Mexico
10329,2004-11-15,S18_2625,Motorcycles,38,100.0,5266.04,United States,2004,11,4,North America,Americas,80,32,Dulce Ureña,Cozumel,Mexico
10339,2004-11-23,S18_2625,Motorcycles,30,62.16,1864.8,Japan,2004,11,4,Asia,Asia,20,32,غزل یاسمی,رشت,Iran
10362,2005-01-05,S18_2625,Motorcycles,23,49.67,1142.41,United States,2005,1,1,North America,Americas,31,32,Arturo Benítez,Castellón de la Plana,Spain
10374,2005-02-02,S18_2625,Motorcycles,22,53.3,1172.6,Australia,2005,2,1,Oceania,Oceania,17,32,Rocío Villa,San Marcos (Mpio. Tonila),Mexico
10389,2005-03-03,S18_2625,Motorcycles,39,100.0,6981.0,Sweden,2005,3,1,Europe,Europe,61,32,Sheryl Fuller,Shannon,Ireland
10402,2005-04-07,S18_2625,Motorcycles,55,55.72,3064.6,France,2005,4,2,Europe,Europe,86,32,Clyde Terry,Laytown-Bettystown-Mornington,Ireland
10417,2005-05-13,S18_2625,Motorcycles,36,61.18,2202.48,Spain,2005,5,2,Europe,Europe,15,32,Milorad Španović,Bačka Palanka,Serbia
10101,2003-01-09,S18_2795,Vintage Cars,26,100.0,3773.38,Germany,2003,1,1,Europe,Europe,73,33,Pavlina Dacenko,Popasna,Ukraine
10110,2003-03-18,S18_2795,Vintage Cars,31,100.0,5074.39,United Kingdom,2003,3,1,Europe,Europe,28,33,Alexis Chan,Cartwright,Canada
10125,2003-05-21,S18_2795,Vintage Cars,34,100.0,6483.46,Australia,2003,5,2,Oceania,Oceania,60,33,Eugenia Tafoya,Nuevo Tantoán,Mexico
10139,2003-07-16,S18_2795,Vintage Cars,41,100.0,7956.46,Australia,2003,7,3,Oceania,Oceania,90,33,Linnea Hautala,Toivakka,Finland
10149,2003-09-12,S18_2795,Vintage Cars,23,100.0,4230.62,United States,2003,9,3,North America,Americas,33,33,Kasper Salonen,Mynämäki,Finland
10162,2003-10-18,S18_2795,Vintage Cars,48,100.0,7209.12,United States,2003,10,4,North America,Americas,99,33,Adriane Mendes,Garanhuns,Brazil
10173,2003-11-05,S18_2795,Vintage Cars,22,100.0,3452.68,Italy,2003,11,4,Europe,Europe,48,33,Fabiola Le Gall,Steffisburg,Switzerland
10182,2003-11-12,S18_2795,Vintage Cars,21,100.0,3047.73,United States,2003,11,4,North America,Americas,22,33,Diana Ray,Kinsale,Ireland
10193,2003-11-21,S18_2795,Vintage Cars,22,100.0,3675.32,Australia,2003,11,4,Oceania,Oceania,78,33,Patrick Murray,Wollongong,Australia
10205,2003-12-03,S18_2795,Vintage Cars,40,100.0,7492.4,Spain,2003,12,4,Europe,Europe,78,33,Patrick Murray,Wollongong,Australia
10214,2004-01-26,S18_2795,Vintage Cars,50,100.0,9534.5,Spain,2004,1,1,Europe,Europe,96,33,Mileah Folkestad,Sysle,Norway
10227,2004-03-02,S18_2795,Vintage Cars,29,100.0,5579.02,France,2004,3,1,Europe,Europe,92,33,Aatu Makela,Sauvo,Finland
10244,2004-04-29,S18_2795,Vintage Cars,43,100.0,5950.34,Spain,2004,4,2,Europe,Europe,15,33,Milorad Španović,Bačka Palanka,Serbia
10255,2004-06-04,S18_2795,Vintage Cars,24,100.0,3726.0,France,2004,6,2,Europe,Europe,100,33,Bertram Thomsen,V.Skerninge,Denmark
10280,2004-08-17,S18_2795,Vintage Cars,22,100.0,4455.0,Italy,2004,8,3,Europe,Europe,21,33,Roberto Green,Hervey Bay,Australia
10289,2004-09-03,S18_2795,Vintage Cars,43,100.0,8272.34,Norway,2004,9,3,Europe,Europe,40,33,Kriemhild Huppertz,Arnstein,Germany
10304,2004-10-11,S18_2795,Vintage Cars,20,100.0,3577.6,France,2004,10,4,Europe,Europe,14,33,Sofia Sørensen,Beder,Denmark
10312,2004-10-21,S18_2795,Vintage Cars,25,100.0,3881.25,United States,2004,10,4,North America,Americas,75,33,Slavica Thomsen,Friesland,Germany
10322,2004-11-04,S18_2795,Vintage Cars,36,100.0,5797.44,United States,2004,11,4,North America,Americas,4,33,Christian Mccoy,Ballybofey-Stranorlar,Ireland
10332,2004-11-17,S18_2795,Vintage Cars,24,52.67,1264.08,United Kingdom,2004,11,4,Europe,Europe,40,33,Kriemhild Huppertz,Arnstein,Germany
10347,2004-11-29,S18_2795,Vintage Cars,21,100.0,4815.3,Australia,2004,11,4,Oceania,Oceania,74,33,Elias Jørgensen,Aarhus N,Denmark
10356,2004-12-09,S18_2795,Vintage Cars,30,100.0,4462.2,France,2004,12,4,Europe,Europe,87,33,Nihal Kumar,Kakinada,India
10367,2005-01-12,S18_2795,Vintage Cars,32,94.79,3033.28,United States,2005,1,1,North America,Americas,49,33,Emily Poulsen,Stoevring,Denmark
10380,2005-02-16,S18_2795,Vintage Cars,21,47.18,990.78,Spain,2005,2,1,Europe,Europe,51,33,Velibor Vrhovac,Paraćin,Serbia
10390,2005-03-04,S18_2795,Vintage Cars,26,78.11,2030.86,United States,2005,3,1,North America,Americas,92,33,Aatu Makela,Sauvo,Finland
10421,2005-05-29,S18_2795,Vintage Cars,35,100.0,5433.75,United States,2005,5,2,North America,Americas,26,33,Jeff Holt,Salford,United Kingdom
10109,2003-03-10,S18_2870,Classic Cars,26,100.0,3157.44,United States,2003,3,1,North America,Americas,10,34,Joris Bertrand,Mulhouse,France
10123,2003-05-20,S18_2870,Classic Cars,46,100.0,5161.2,France,2003,5,2,Europe,Europe,76,34,José Manuél Palomo,Cuyutlán,Mexico
10137,2003-07-10,S18_2870,Classic Cars,37,100.0,4346.76,France,2003,7,3,Europe,Europe,89,34,Nixon Brown,Invercargill,New Zealand
10148,2003-09-11,S18_2870,Classic Cars,27,100.0,3528.36,Australia,2003,9,3,Oceania,Oceania,81,34,Anders Sanne,Hægeland,Norway
10161,2003-10-17,S18_2870,Classic Cars,23,100.0,3187.8,Denmark,2003,10,4,Europe,Europe,32,34,Dalia Benavídez,Monte Escobedo,Mexico
10172,2003-11-05,S18_2870,Classic Cars,39,100.0,6023.16,United States,2003,11,4,North America,Americas,14,34,Sofia Sørensen,Beder,Denmark
10181,2003-11-12,S18_2870,Classic Cars,27,100.0,3884.76,Norway,2003,11,4,Europe,Europe,90,34,Linnea Hautala,Toivakka,Finland
10192,2003-11-20,S18_2870,Classic Cars,38,100.0,4965.84,United States,2003,11,4,North America,Americas,99,34,Adriane Mendes,Garanhuns,Brazil
10204,2003-12-02,S18_2870,Classic Cars,27,100.0,4169.88,United States,2003,12,4,North America,Americas,39,34,Mason Johnson,Nelson,New Zealand
10212,2004-01-16,S18_2870,Classic Cars,40,100.0,4910.4,Spain,2004,1,1,Europe,Europe,88,34,Laura Parra,Almería,Spain
10226,2004-02-26,S18_2870,Classic Cars,24,100.0,3231.36,United States,2004,2,1,North America,Americas,77,34,Debra Kim,York,United Kingdom
10241,2004-04-13,S18_2870,Classic Cars,44,100.0,6853.44,France,2004,4,2,Europe,Europe,16,34,Amelia Hale,Oxford,United Kingdom
10253,2004-06-01,S18_2870,Classic Cars,37,100.0,5177.04,United Kingdom,2004,6,2,Europe,Europe,73,34,Pavlina Dacenko,Popasna,Ukraine
10266,2004-07-06,S18_2870,Classic Cars,20,100.0,2824.8,Italy,2004,7,3,Europe,Europe,6,34,Corina Brunet,S-Chanf,Switzerland
10278,2004-08-06,S18_2870,Classic Cars,39,100.0,4324.32,United States,2004,8,3,North America,Americas,45,34,Charlie Park,Tecumseh,Canada
10287,2004-08-30,S18_2870,Classic Cars,44,100.0,5052.96,Switzerland,2004,8,3,Europe,Europe,69,34,Elijah Williams,Upper Hutt,New Zealand
10301,2003-10-05,S18_2870,Classic Cars,22,100.0,3223.44,Norway,2003,10,4,Europe,Europe,55,34,Ralph Meyer,Columbia,United States
10311,2004-10-16,S18_2870,Classic Cars,43,100.0,5278.68,Spain,2004,10,4,Europe,Europe,85,34,Ildiko Hagel,Hirschhorn (Neckar),Germany
10321,2004-11-04,S18_2870,Classic Cars,27,100.0,2851.2,United States,2004,11,4,North America,Americas,48,34,Fabiola Le Gall,Steffisburg,Switzerland
10331,2004-11-17,S18_2870,Classic Cars,26,64.9,1687.4,United States,2004,11,4,North America,Americas,9,34,Charles Ennis,Minto,Canada
10343,2004-11-24,S18_2870,Classic Cars,25,52.32,1308.0,France,2004,11,4,Europe,Europe,65,34,Samuel Roberts,Masterton,New Zealand
10366,2005-01-10,S18_2870,Classic Cars,49,100.0,6144.6,Belgium,2005,1,1,Europe,Europe,83,34,Randall Berry,Australian Capital Territory,Australia
10379,2005-02-10,S18_2870,Classic Cars,29,100.0,5127.2,Spain,2005,2,1,Europe,Europe,44,34,Carl Tucker,Cupertino,United States
10407,2005-04-22,S18_2870,Classic Cars,41,100.0,6386.16,United States,2005,4,2,North America,Americas,2,34,آوا علیزاده,کاشان,Iran
10419,2005-05-17,S18_2870,Classic Cars,55,100.0,7695.6,Austria,2005,5,2,Europe,Europe,54,34,Jaydee Van Gasteren,Achttienhoven,Netherlands
10103,2003-01-29,S18_2949,Vintage Cars,27,83.07,2242.89,Norway,2003,1,1,Europe,Europe,63,35,Vetle Nazari,Sneltvedt,Norway
10112,2003-03-24,S18_2949,Vintage Cars,23,100.0,2539.89,Sweden,2003,3,1,Europe,Europe,14,35,Sofia Sørensen,Beder,Denmark
10126,2003-05-28,S18_2949,Vintage Cars,31,90.17,2795.27,Spain,2003,5,2,Europe,Europe,56,35,Prisca Leroy,Wachseldorn,Switzerland
10139,2003-07-16,S18_2949,Vintage Cars,46,100.0,5545.76,Australia,2003,7,3,Oceania,Oceania,47,35,Maximiliano Peralta,Comanjilla,Mexico
10150,2003-09-19,S18_2949,Vintage Cars,47,91.18,4285.46,Singapore,2003,9,3,Asia,Asia,82,35,Parth Mugeraya,Sasaram,India
10163,2003-10-20,S18_2949,Vintage Cars,31,100.0,3329.09,United States,2003,10,4,North America,Americas,59,35,Necati Karaduman,Trabzon,Turkey
10174,2003-11-06,S18_2949,Vintage Cars,46,100.0,5592.22,Australia,2003,11,4,Oceania,Oceania,91,35,Claire Gaillard,Nancy,France
10183,2003-11-13,S18_2949,Vintage Cars,37,89.15,3298.55,United States,2003,11,4,North America,Americas,20,35,غزل یاسمی,رشت,Iran
10193,2003-11-21,S18_2949,Vintage Cars,28,93.21,2609.88,Australia,2003,11,4,Oceania,Oceania,56,35,Prisca Leroy,Wachseldorn,Switzerland
10206,2003-12-05,S18_2949,Vintage Cars,37,90.17,3336.29,Canada,2003,12,4,North America,Americas,23,35,Mikael Latt,Hamina,Finland
10215,2004-01-29,S18_2949,Vintage Cars,49,100.0,5510.05,United States,2004,1,1,North America,Americas,94,35,Eino Jarvela,Närpes,Finland
10228,2004-03-10,S18_2949,Vintage Cars,24,100.0,2504.4,United States,2004,3,1,North America,Americas,67,35,Lucas Pelletier,New Glasgow,Canada
10244,2004-04-29,S18_2949,Vintage Cars,30,100.0,3525.6,Spain,2004,4,2,Europe,Europe,84,35,Lenice Cardoso,Patos,Brazil
10257,2004-06-14,S18_2949,Vintage Cars,50,88.14,4407.0,United States,2004,6,2,North America,Americas,35,35,Madison Diaz,Sunshine Coast,Australia
10270,2004-07-19,S18_2949,Vintage Cars,31,96.24,2983.44,Australia,2004,7,3,Oceania,Oceania,79,35,Ronny Roy,Heiligenschwendi,Switzerland
10280,2004-08-17,S18_2949,Vintage Cars,46,100.0,5126.24,Italy,2004,8,3,Europe,Europe,69,35,Elijah Williams,Upper Hutt,New Zealand
10291,2004-09-08,S18_2949,Vintage Cars,47,100.0,5713.79,Sweden,2004,9,3,Europe,Europe,100,35,Bertram Thomsen,V.Skerninge,Denmark
10304,2004-10-11,S18_2949,Vintage Cars,46,100.0,4613.8,France,2004,10,4,Europe,Europe,62,35,Lucie Berger,Le Mans,France
10312,2004-10-21,S18_2949,Vintage Cars,37,100.0,3711.1,United States,2004,10,4,North America,Americas,60,35,Eugenia Tafoya,Nuevo Tantoán,Mexico
10322,2004-11-04,S18_2949,Vintage Cars,33,100.0,3524.73,United States,2004,11,4,North America,Americas,56,35,Prisca Leroy,Wachseldorn,Switzerland
10333,2004-11-18,S18_2949,Vintage Cars,31,90.17,2795.27,United States,2004,11,4,North America,Americas,94,35,Eino Jarvela,Närpes,Finland
10347,2004-11-29,S18_2949,Vintage Cars,48,100.0,4814.4,Australia,2004,11,4,Oceania,Oceania,76,35,José Manuél Palomo,Cuyutlán,Mexico
10357,2004-12-10,S18_2949,Vintage Cars,41,87.13,3572.33,United States,2004,12,4,North America,Americas,35,35,Madison Diaz,Sunshine Coast,Australia
10369,2005-01-20,S18_2949,Vintage Cars,42,100.0,4581.36,United States,2005,1,1,North America,Americas,42,35,Flavio Zúñiga,Villa Juárez (La Trozada),Mexico
10381,2005-02-17,S18_2949,Vintage Cars,41,100.0,4319.76,United States,2005,2,1,North America,Americas,32,35,Dalia Benavídez,Monte Escobedo,Mexico
10391,2005-03-09,S18_2949,Vintage Cars,32,45.25,1448.0,Australia,2005,3,1,Oceania,Oceania,12,35,Samuel French,Dorchester,Canada
10423,2005-05-30,S18_2949,Vintage Cars,10,88.14,881.4,Belgium,2005,5,2,Europe,Europe,36,35,Evangelino Lopes,Barbacena,Brazil
10103,2003-01-29,S18_2957,Vintage Cars,35,57.46,2011.1,Norway,2003,1,1,Europe,Europe,58,36,Sessa Guevara,La Concordia (Rosita),Mexico
10111,2003-03-25,S18_2957,Vintage Cars,28,64.33,1801.24,United States,2003,3,1,North America,Americas,32,36,Dalia Benavídez,Monte Escobedo,Mexico
10126,2003-05-28,S18_2957,Vintage Cars,46,73.7,3390.2,Spain,2003,5,2,Europe,Europe,97,36,Paola Gauthier,Varen,Switzerland
10139,2003-07-16,S18_2957,Vintage Cars,20,71.2,1424.0,Australia,2003,7,3,Oceania,Oceania,60,36,Eugenia Tafoya,Nuevo Tantoán,Mexico
10150,2003-09-19,S18_2957,Vintage Cars,30,49.97,1499.1,Singapore,2003,9,3,Asia,Asia,73,36,Pavlina Dacenko,Popasna,Ukraine
